A,B,C,D,angle,area,perimeter,defects,label
417.8023528,137.6067015,238.3752508,1156.333187,96.46378528,12317,861.7300097,3,9
432.5027913,140.9627278,235.6576341,1080.232667,107.1690555,12557.5,856.6589416,3,9
439.8079446,145.1403039,248.3226126,1006.830448,103.8132387,12695,882.5584362,3,9
427.9043307,136.8748072,236.5706318,1284.019277,105.1941069,12798.5,867.9726505,3,9
442.0059772,141.7319159,243.2767857,833.9348534,108.0680877,12811.5,889.6295042,3,9
444.5544562,140.3998082,244.3503322,1010.276585,105.2952534,12878.5,879.6295044,3,9
441.9416442,156.0397638,242.4827298,1094.318925,100.5546997,12919.5,875.629504,3,9
415.0204615,142.2976155,242.3461815,1036.568027,100.7841473,12957,877.5289983,3,9
415.6725532,134.0592767,240.2651037,1141.019023,104.2084545,13072.5,875.9726502,3,9
443.0383692,142.8737193,245.0285821,1312.228486,104.6940017,13120.5,883.4873688,3,9
440.6658225,148.8899259,245.5509323,1219.7067,102.4224598,13157,883.2447277,3,9
440.3231779,152.7135419,245.5141507,1310.148828,101.471999,13205,879.0437174,3,9
447.0392038,148.0352294,240.482079,999.6309754,103.6547726,77,34.48528123,3,9
440.9663463,126.4387665,243.4777474,921.0623268,107.8302119,13349.5,885.1442226,3,9
448.9365785,137.2546652,251.5805947,1277.296817,100.2586656,13379,900.5584365,3,9
455.6020782,165.0443728,246.2248957,1262.358241,105.2025728,13392.5,891.1442227,3,9
430.4450723,150.1815923,245.3402808,935.9960781,101.175717,13414,889.043717,3,9
436.3396034,143.373042,250.6161221,1191.484197,96.6311285,13379.5,903.1442227,3,9
431.4888429,144.5047132,243.3017363,1141.16625,103.7459033,13344.5,888.6589419,3,9
433.3775629,157.9088315,246.1521743,1085.16308,101.3201479,13145.5,891.9726501,3,9
440.1059284,123.8776161,241.5023908,1078.002749,102.7393476,13057,876.0731544,3,9
424.6213997,143.0509266,238.5481643,908.8820547,105.7238712,40,23.65685415,3,9
409.1127372,129.7278702,244.2449022,1163.99044,96.84526093,12744,888.5584364,3,9
437.6422704,143.0567122,232.2180679,1036.297455,106.6292496,12549,861.2447275,3,9
417.1551957,166.2412601,226.259749,1048.067132,99.00302934,12471,841.1025926,3,9
429.2005558,182.6410627,225.7204964,946.8628357,99.52877582,12494.5,855.4873687,3,9
436.2831248,131.9681353,228.2301718,806.1975431,103.4886782,12250.5,854.1736598,3,9
434.4048699,150.0790707,215.7705288,750.8727241,106.7235096,12248,834.7594472,3,9
420.9568249,152.9356795,214.6985814,742.940487,103.9584766,12309,831.4457389,3,9
443.1086231,154.4874019,223.3745684,1062.145357,102.9497009,12209.5,845.2030981,3,9
433.2455245,144.7564502,227.6603847,768.7185974,106.5557873,12117.5,846.5168056,3,9
426.2867763,134.6231284,223.8229463,837.7154014,106.3890801,11905.5,848.0315249,3,9
417.6397755,132.3059135,224.8666729,656.9309312,106.6697712,11755,850.4163008,3,9
421.5138342,103.5298177,223.0283773,613.0109361,106.7798468,11638.5,845.4873679,3,9
425.881406,134.8749586,219.0562272,698.3039687,111.7427011,11477,843.2447281,3,9
424.0397941,148.5323785,222.1093969,566.7583761,109.726822,11306.5,848.8010764,3,9
430.7428464,135.872998,230.9108057,697.0311201,105.3741198,11383,859.8721449,3,9
434.4919748,130.462667,226.6690602,573.7397008,109.8104698,11568.5,849.9726504,3,9
427.435288,132.4805281,225.3339726,614.2981284,109.9945697,11416,851.7300088,3,9
435.9284662,148.7757072,221.3316676,491.062588,114.5174058,11517.5,847.1442229,3,9
435.9682814,133.4909831,225.6714488,544.5089514,111.5950091,11476,847.0437179,3,9
428.9814149,136.8330851,222.7782126,793.0869595,112.0199177,11603.5,842.801077,3,9
426.032464,138.536657,216.6649431,931.2928855,110.9862355,11513,831.3868634,3,9
440.4576119,138.9146234,222.6137136,1046.325221,111.9392082,11502.5,834.658942,3,9
433.3632354,134.7503493,221.612933,759.1729315,112.8417851,11333.5,829.1442226,3,9
435.486863,138.0308126,218.0535385,762.5146485,117.2163461,34,21.65685415,3,9
432.3855587,144.3897424,208.4248361,860.1749876,120.1344016,11697.5,816.1147854,3,9
443.2665295,133.7897595,222.8688441,958.7302353,118.4494167,11654,834.357425,3,9
437.7935946,127.6291458,221.5539615,746.9386566,121.1265163,11618.5,843.6295047,3,9
446.5835595,145.7251608,222.2855423,834.3757019,117.9803549,11702.5,837.6295041,3,9
439.2188833,127.9820966,215.5974172,809.1128559,114.3749889,11716,830.5584359,3,9
434.8662158,130.1942233,218.8299733,627.8418129,111.9791561,11665.5,836.6589414,3,9
433.3671794,115.5720742,213.8039526,769.5440385,111.0023086,40,23.65685415,3,9
423.5285462,141.0969474,209.4145925,701.6521525,112.1826884,11789,820.4163009,3,9
429.0805738,151.8234907,206.4920929,1017.818669,118.8453894,11803,804.9015815,3,9
429.2809395,145.3385435,197.7622295,923.4356181,117.7669992,11811,791.7300091,3,9
433.1800077,147.7592658,200.0685784,952.6070482,115.4091982,11920,801.2447282,3,9
430.0747539,160.188056,216.7112625,865.3257746,110.5799136,11958.5,822.4579319,3,9
413.43444,134.5674131,205.9309848,867.7752366,112.7052598,12011,801.1025922,3,9
423.5028855,148.7343654,200.9639676,986.7394771,113.261384,12184,789.5878741,3,9
417.122012,156.7231316,201.1252811,870.2868341,114.6978505,12204.5,793.3452327,3,9
429.7888613,154.4075783,201.4826546,835.3821887,118.1520521,12214,787.9310203,3,9
437.6933803,152.2768818,206.7885624,1015.660794,118.4909917,12117.5,803.0020871,3,9
434.4249141,170.4162766,206.2579868,1068.812459,115.3257194,12299,803.5878729,3,9
433.9430317,152.9799868,206.3510058,1103.870037,119.0266196,12331,804.4163007,3,9
434.5460158,166.7729135,213.4754326,833.7618943,122.7728092,71,32.48528123,3,9
440.7437504,156.0126199,231.3507403,1215.233204,115.558158,12279,858.2152908,3,9
451.4448536,145.1838753,229.6418631,907.5589797,121.226486,12296,858.700572,3,9
418.9801493,107.7153648,241.9793921,757.3723797,116.226789,12136.5,878.6000669,3,9
439.7822557,175.741546,238.6468211,761.9390004,116.9106177,12057,864.2152913,3,9
490.497379,165.5783845,234.30697,1136.722248,114.4935167,11997.5,864.2569207,3,9
431.7867337,145.6776702,237.184924,868.1287136,115.5871354,12152,865.0437175,3,9
449.6873451,144.6082983,229.2173521,1071.633951,120.2034528,12149,848.5584362,3,9
435.7054216,165.3555837,230.4194924,914.0644213,108.1641486,11979.5,849.4873685,3,9
427.0555071,150.7788142,234.2188638,828.5356439,95.41941574,11834.5,856.5168067,3,9
416.0336993,159.6712162,229.4582799,943.8358948,96.42179408,11876,843.4457388,3,9
428.5199388,158.3340099,230.624308,1159.899072,99.03353829,11860.5,841.688379,3,9
416.2951339,140.7920629,220.3457943,1140.757953,101.8520468,40,23.65685415,3,9
403.3386661,154.4266606,235.485741,1035.331561,89.00669455,11778,849.7888846,3,9
413.0822569,160.1720044,223.3710304,925.6273259,96.50545559,11748,829.7888845,3,9
408.6929273,136.3688687,228.5992928,874.8788118,94.34347201,11670,841.3036033,3,9
379.2035199,138.6168721,224.041539,843.5497229,94.45517334,11649,823.3036029,3,9
411.7829423,160.7244936,222.6416237,985.7005664,93.90207294,11722.5,819.5462435,3,9
385.0368594,153.6498647,223.1742922,849.4772086,96.98906203,11689.5,832.859952,3,9
412.6232276,136.2287299,222.9169468,1132.083695,91.74460191,11621.5,835.0609627,3,9
424.9330376,177.484448,220.1853923,1174.481546,94.11634942,11878,829.1025927,3,9
389.3457704,129.2510292,223.2010601,723.392723,96.71376835,11854.5,826.031525,3,9
399.5084612,153.1221932,224.7174788,820.9499284,97.27011582,11856,831.9310197,3,9
427.8335617,162.0503886,230.534589,991.8139839,100.3251497,11770.5,836.3157959,3,9
423.7505079,131.7098079,229.1987993,876.6812457,103.4333355,11736.5,835.8305144,3,9
422.8156392,140.4377602,226.3965999,889.7746443,102.3897983,11739.5,834.1736602,3,9
419.3006255,171.0060923,223.9161285,953.185778,100.5572354,11677,824.2741659,3,9
391.339329,129.757936,224.1735695,757.4671632,101.975175,11556,819.1025927,3,9
411.7051642,158.9672251,217.9399603,926.3361129,108.2520545,11496,815.4457387,3,9
417.5407998,137.3133197,233.1687773,889.5622366,105.3704153,11476.5,845.6295036,3,9
404.9111987,130.2925727,237.718624,967.1080798,105.4096885,11540.5,845.8305143,3,9
412.5657488,126.4018451,237.6006603,863.4891932,102.6291068,11251,851.0437173,3,9
409.0516251,132.5353347,237.6075177,934.2607893,101.683251,11348.5,850.8010764,3,9
409.0640574,134.5794463,238.4946206,839.7806226,101.3672842,11350,848.7005718,3,9
410.1559482,139.1863836,238.2995846,1186.594941,102.1498386,11361,848.2152898,3,9
403.340241,102.2226396,239.6158559,775.9923736,99.20287312,11278.5,848.8010771,3,9
409.4208033,128.3949924,239.1637857,1001.24624,101.7226514,11438,852.5584362,3,9
410.1257549,110.374126,231.9135534,898.5955197,104.3785928,11397,839.5289984,3,9
424.0858843,154.215601,232.2677879,1004.941876,107.2513199,11395.5,843.4873688,3,9
420.7483848,139.4459777,235.4056035,1125.847109,96.14318155,11285,843.7300091,3,9
414.8112361,99.05625518,226.3223523,855.5570336,96.59832962,11354,828.4163011,3,9
416.6962426,147.0410507,226.7517,1039.248225,98.28479686,11308,828.9015824,3,9
423.9688686,140.1867132,231.2729567,1201.5252,97.20893175,11347,846.7005718,3,9
421.5899797,133.0711333,233.3254157,776.0808602,96.69337386,11378,845.8721442,3,9
426.4058953,189.1695292,229.844456,719.7262071,104.5067977,11389.5,831.2863579,3,9
426.599947,136.1244756,226.8021571,1037.654228,104.0136879,11382,822.9015819,3,9
412.1261565,130.9092285,232.0912363,938.1452831,96.40815321,11306.5,841.9726497,3,9
412.35287,125.4733469,227.5621973,1138.879791,95.10741918,11236.5,837.1442226,3,9
409.0764262,118.1731464,232.236693,1077.665718,100.4462548,11283,828.4163009,3,9
401.1123021,123.7906167,232.714723,965.0001106,96.32839004,11210.5,839.1442223,3,9
417.5470858,107.6706358,231.6851543,974.2040905,96.91815649,11298,840.2152909,3,9
419.7031791,125.8691377,227.7712184,1057.622219,105.2951276,11362,824.2152907,3,9
420.0083166,139.6327812,233.9144814,882.5558784,101.2397642,11234.5,839.2863579,3,9
400.7437637,143.1001684,235.718968,742.9515526,103.4678233,11407.5,847.8305147,3,9
414.1675037,137.8008388,238.4041494,629.7248165,99.99822997,11438.5,847.3452333,3,9
420.8085556,160.081198,231.7680162,1082.04337,97.82854804,11519,846.0731558,3,9
422.863244,138.6734575,232.1127674,995.4660524,98.90976577,11558,842.7594469,3,9
418.456584,151.5512136,225.6097599,776.9422585,96.37478048,40,23.65685415,3,9
415.5617924,170.1196079,216.457308,862.2456885,96.21325471,11583,821.1025922,3,9
398.5851088,149.2435704,205.4201818,1022.532395,99.99655623,11413.5,793.0609627,3,9
416.9893587,161.1178534,201.943729,914.9134872,102.6922379,11354.5,789.546244,3,9
412.8511288,152.2643727,196.6414748,891.7812648,108.7610329,11309.5,776.0315249,3,9
414.4451917,166.7606283,203.2228459,1044.307712,104.9926822,11309,793.7888848,3,9
412.6304462,167.5763097,208.1010335,877.3419488,104.5047894,11374,801.5878738,3,9
410.4246253,153.0895327,207.0973627,713.8177622,107.0618297,11417,805.4457387,3,9
411.3768439,122.6738009,208.816327,767.4117839,105.4421812,11552.5,806.5168062,3,9
420.5860788,154.2722136,217.208887,854.8473802,102.0665223,11478,822.9015827,3,9
413.9721046,129.0806724,215.0193037,828.0331528,107.6612111,11522,816.4163009,3,9
428.2625652,171.371136,218.1511389,982.0131982,109.3699094,11517,821.7300098,3,9
430.631761,156.7524018,224.355451,998.3485142,109.0112593,11578.5,831.8305147,3,9
420.4791591,148.7826409,226.0851198,999.1703393,107.9933775,11540,836.0731548,3,9
425.1710062,137.0749867,224.7242282,1072.097461,107.125524,11533.5,837.8305148,3,9
434.5293071,116.8496789,230.6956543,830.051944,115.3462969,11510.5,845.1442231,3,9
427.047143,105.934564,236.4799268,923.9102129,106.8142322,11415,851.0437185,3,9
422.6066179,132.7944382,223.6634374,913.9218296,108.5498717,45.5,25.07106769,3,9
427.2870189,144.7549168,231.0352667,979.6923672,103.0086971,11502,849.2447283,3,9
423.3492106,168.6167165,228.5734001,899.4364091,105.5680695,11504.5,840.3157957,3,9
420.9650414,147.6242061,213.0643074,881.4787667,109.92263,11272,805.1025927,3,9
415.2540908,162.3313741,203.3434542,881.7667588,108.3034857,11303.5,790.3746711,3,9
424.8884652,186.0590058,204.375896,890.6280255,104.5891663,11371.5,796.8599522,3,9
419.0330715,129.9935611,213.4529719,766.8132781,104.5920967,11312,809.4457392,3,9
430.5257661,153.8864528,209.0950746,713.376463,113.5755337,11414.5,806.5168062,3,9
421.5724725,154.2989301,210.9655885,898.629018,109.4988055,11444.5,812.5168067,3,9
416.7926782,151.05255,205.7857043,1037.469718,111.3542612,11515,805.7888845,3,9
414.667956,171.2848728,221.009133,765.791693,104.238492,11298.5,838.6589416,3,9
425.2254811,159.5569475,223.8022044,745.1860725,103.6213923,11320.5,848.3157958,3,9
428.8007269,140.6556376,221.7923797,717.3815726,109.2709907,11318.5,839.4873688,3,9
430.3489596,130.7490463,227.4466928,655.7283578,108.8543847,11364,841.5289989,3,9
420.8594851,159.4153679,225.9658515,564.1787702,109.1891742,11350.5,836.8010775,3,9
430.9430738,146.1062434,233.3605044,704.9771863,110.5109508,11427.5,856.9432129,3,9
428.6089329,168.0229628,233.6077372,708.68672,109.7495478,11413.5,853.771639,3,9
416.4324685,162.327958,237.7336495,605.9493749,106.8801723,11327,849.8721439,3,9
425.2730364,147.5948463,236.5512635,604.747104,105.8874933,11305,861.0437179,3,9
440.4958341,183.7689116,238.3636253,777.4718217,104.9386892,11655.5,866.8010771,3,9
427.2707578,173.258481,226.8379281,962.8974361,101.1180977,11781,848.6173115,3,9
424.6838911,146.5441655,235.5027077,886.0309618,97.65666784,11893.5,850.8599521,3,9
393.4235469,165.8615743,236.6758488,781.7277368,95.83890387,12064.5,854.8599522,3,9
425.6074251,152.1605091,229.104272,914.7111285,101.6248768,12398,849.5878741,3,9
427.6809076,157.5337369,238.6653818,1009.1867,94.53748139,12354,865.9310198,3,9
392.9312033,169.0832059,232.7824059,805.0679712,101.3263866,12533.5,855.4873689,3,9
409.5395352,145.4773812,248.2903741,836.0717011,95.58450806,12538,884.7594465,3,9
436.2338026,169.2206952,237.1989521,815.8249224,103.7582347,34,21.65685415,3,9
433.8512117,175.3044874,241.8997773,1131.548663,95.65185819,12834,887.7300091,3,9
429.0937436,159.7558346,235.8966506,1158.807597,102.1713128,12956.5,877.4873688,3,9
423.3301413,143.0110974,247.9101385,933.3913951,94.04459091,12999,900.0731549,3,9
448.0830658,213.7010864,247.5889689,1115.994114,99.22277602,13058.5,895.1442229,3,9
435.7722819,149.2002673,238.2904212,874.295243,105.3883299,13186.5,876.6589415,3,9
457.1687771,179.3243622,242.738238,943.8704526,106.8016626,52,27.65685415,3,9
446.1930503,183.9347699,246.5122671,1033.800807,99.62421519,13237,899.3868635,3,9
460.0203709,155.2755906,243.2820572,1197.765007,101.1432832,13323.5,895.4873687,3,9
457.0380721,152.5348252,249.3757724,867.7870294,98.64721425,13194,906.901582,3,9
451.9442859,165.8616082,251.6815618,1095.514043,98.0116728,34,21.65685415,3,9
448.374498,171.5351659,249.6305185,977.5376592,96.23902415,13290.5,913.1442229,3,9
449.7668803,147.3858345,252.1277123,912.2263969,97.25458742,13431,926.2152907,3,9
457.0747809,180.0772804,252.4387991,879.7505373,97.69937096,13354,927.8721449,3,9
453.20118,177.6511206,247.4920514,982.7381986,99.31925064,13570,913.3868634,3,9
458.1070075,120.30876,255.439422,863.516605,94.98086763,13387,927.3868631,3,9
462.3186854,155.9201933,251.9057622,987.352349,106.2521255,13366.5,912.9432124,3,9
462.3410901,156.1081909,259.4483961,887.614102,100.6321791,13424.5,926.4579313,3,9
456.814639,158.061823,255.6755263,820.9722036,104.0597311,13476.5,918.1147848,3,9
460.6841469,193.5984511,249.326712,989.247304,102.3724637,13461,911.5289986,3,9
457.2714357,181.292403,251.003666,870.1760912,101.5586332,13390.5,916.4579313,3,9
447.2012189,152.1671022,252.5813451,1080.113264,98.12073311,13262.5,917.6295042,3,9
462.5205405,157.91183,249.4585661,757.4591843,100.626819,13379,910.2152907,3,9
464.913144,172.2668228,248.7687375,1018.592697,105.6542614,13435.5,916.8010772,3,9
454.2584789,150.3265413,250.1063467,1051.428826,99.18536114,13357,913.1858529,3,9
459.9706197,167.4475038,253.5767367,937.2236039,103.0439896,13424,925.6711346,3,9
463.935063,174.3729158,261.9278823,865.6909754,104.8461537,13356,941.4701236,3,9
467.6644765,194.4475838,258.3361422,822.6723083,104.3977064,13344.5,939.2274827,3,9
472.512315,211.669407,256.1139463,723.1581225,107.967289,13337.5,934.5411907,3,9
476.7428389,183.4677633,253.833029,709.8248028,108.2507993,13432.5,939.168608,3,9
469.1617394,206.0820315,254.8996411,767.2637604,110.1883759,13483.5,939.8548994,3,9
475.7213486,199.6816289,251.9001514,949.1037643,110.6312898,13197,928.5828209,3,9
472.6267567,223.5470637,256.4833308,1155.948562,111.6133123,13301,936.724957,3,9
461.4186541,188.0965823,254.4139618,822.9599711,105.8903776,13207,930.3818117,3,9
471.5222681,200.9211257,260.9422308,884.8386872,107.7165347,13090,927.8965293,3,9
459.0162436,199.3946516,252.4196564,917.038179,106.8471031,13101,924.3818109,3,9
466.3350887,200.591833,258.6276494,1235.575809,103.1372109,13052.5,924.6244514,3,9
469.6228359,193.2920945,259.6439438,969.5743207,107.6289645,13057.5,927.452878,3,9
449.4288537,181.2029841,258.2684829,1218.221144,104.3885318,13004,930.1807997,3,9
453.3287091,189.6647808,253.6996519,947.6780146,106.2355752,12998.5,912.2813052,3,9
450.7084079,197.8455345,250.7997142,821.5238557,110.1857657,12932,911.2691129,3,9
442.2843237,176.4884168,250.2943072,1185.11112,105.8212176,12597.5,905.026472,3,9
422.3662593,132.4800749,248.3405888,1084.5985,99.16547451,12595,889.0437171,3,9
431.3033835,123.8872448,246.3582215,1023.96087,102.1140021,12715,880.9015826,3,9
435.0716921,156.9986985,226.3071858,1241.285117,112.598189,12738.5,848.3157964,3,9
435.6702599,134.6160347,237.6147669,1177.832992,100.2985363,12670,866.5584368,3,9
431.4359285,188.5102925,228.3842883,1134.58457,105.6087917,12791,873.2447284,3,9
415.4628249,157.17042,229.9662978,997.9256204,103.8496138,12885,865.1025925,3,9
435.2088125,173.607967,232.87417,1069.806555,102.4797233,13001,880.7594473,3,9
412.4896886,140.7208587,226.8182466,1014.946716,105.7882345,13149,858.7594466,3,9
442.2529912,160.5220976,227.1554067,1027.802171,102.6112376,13226,860.0731547,3,9
452.0775083,178.2910943,232.646694,930.1853231,102.7678306,46,25.65685415,3,9
453.3332144,188.343536,224.5219192,1366.089024,103.2538753,13226.5,864.1736604,3,9
450.1057775,165.1544039,232.2510965,873.091896,102.5791607,13154,884.9015828,3,9
